传染病名,年份,地区,发病数,死亡数,发病率(每10万人),死亡率
乙脑,2004,江苏省,65,5,0.0859,0.0066
乙脑,2004,新疆,1,0,0.0054,0
乙脑,2004,广西省,274,19,0.5643,0.0391
乙脑,2004,广东省,133,8,0.1672,0.0101
乙脑,2004,山西省,63,5,0.1901,0.0151
乙脑,2004,山东省,186,10,0.2029,0.0109
乙脑,2004,安徽省,180,6,0.2794,0.0093
乙脑,2004,四川省,1035,28,1.1878,0.0321
乙脑,2004,吉林省,1,0,0.0038,0
乙脑,2004,北京市,1,0,0.0068,0
乙脑,2004,内蒙古,1,0,0.0042,0
乙脑,2004,全国,5422,200,0.4171,0.0154
乙脑,2004,云南省,378,13,0.8681,0.0299
乙脑,2004,上海市,14,0,0.1046,0
风疹,2004,全国,24015,1,1.8475,0.0001
风疹,2004,北京市,301,0,2.0319,0
风疹,2004,天津市,235,0,2.5289,0
风疹,2004,河北省,691,0,1.0163,0
风疹,2004,山西省,349,0,1.053,0
风疹,2004,内蒙古,97,0,0.4068,0
风疹,2004,辽宁省,495,0,1.189,0
风疹,2004,吉林省,1512,0,5.673,0
风疹,2004,黑龙江省,142,0,0.3785,0
风疹,2004,上海市,57,0,0.426,0
风疹,2004,江苏省,295,0,0.3898,0
风疹,2004,浙江省,2320,0,4.9364,0
风疹,2004,安徽省,485,0,0.7527,0
风疹,2004,福建省,1998,0,5.5568,0
风疹,2004,江西省,543,0,1.2676,0
风疹,2004,山东省,163,0,0.1778,0
风疹,2004,河南省,1626,1,1.6777,0.001
风疹,2004,湖北省,62,0,0.1032,0
风疹,2004,湖南省,717,0,1.0735,0
风疹,2004,广东省,455,0,0.572,0
风疹,2004,广西省,1047,0,2.1562,0
风疹,2004,海南省,14,0,0.1719,0
风疹,2004,重庆市,1169,0,3.7347,0
风疹,2004,四川省,2544,0,2.9195,0
风疹,2004,贵州省,2002,0,5.2368,0
风疹,2004,云南省,119,0,0.2733,0
风疹,2004,西藏,40,0,1.5316,0
风疹,2004,陕西省,842,0,2.3017,0
风疹,2004,甘肃省,1079,0,4.128,0
风疹,2004,青海省,35,0,0.6487,0
风疹,2004,宁夏,374,0,6.4046,0
风疹,2004,新疆,2207,0,11.8629,0
风疹,2004,建设兵团,2,0,0.0787,0
风疹,2005,全国,25446,1,1.9576,0.0001
风疹,2005,北京市,448,0,2.916,0
风疹,2005,天津市,272,0,2.6116,0
风疹,2005,河北省,984,0,1.445,0
风疹,2005,山西省,712,0,2.135,0
风疹,2005,内蒙古,855,0,3.5999,0
风疹,2005,辽宁省,604,0,1.4323,0
风疹,2005,吉林省,360,0,1.3289,0
风疹,2005,黑龙江省,221,0,0.5801,0
风疹,2005,上海市,96,0,0.5405,0
风疹,2005,江苏省,229,0,0.307,0
风疹,2005,浙江省,2889,0,5.9279,0
风疹,2005,安徽省,283,0,0.4653,0
风疹,2005,福建省,2344,0,6.6705,0
风疹,2005,江西省,739,0,1.7276,0
风疹,2005,山东省,196,0,0.2132,0
风疹,2005,河南省,1108,0,1.1874,0
风疹,2005,湖北省,340,0,0.5973,0
风疹,2005,湖南省,764,0,1.2139,0
风疹,2005,广东省,458,0,0.5016,0
风疹,2005,广西省,976,0,2.1115,0
风疹,2005,海南省,38,0,0.463,0
风疹,2005,重庆市,581,0,2.0827,0
风疹,2005,四川省,2015,0,2.4608,0
风疹,2005,贵州省,1726,0,4.6615,0
风疹,2005,云南省,1250,0,2.8314,0
风疹,2005,西藏,204,0,7.4423,0
风疹,2005,陕西省,482,0,1.3009,0
风疹,2005,甘肃省,898,0,3.4827,0
风疹,2005,青海省,183,0,3.4021,0
风疹,2005,宁夏,499,1,8.4644,0.017
风疹,2005,新疆,2692,0,13.5454,0
风疹,2005,建设兵团,679,0,26.7095,0
风疹,2006,全国,37019,0,2.8312,0
风疹,2006,北京市,987,0,6.4174,0
风疹,2006,天津市,797,0,7.6414,0
风疹,2006,河北省,2561,0,3.7381,0
风疹,2006,山西省,477,0,1.4218,0
风疹,2006,内蒙古,1754,0,7.3512,0
风疹,2006,辽宁省,1712,0,4.0559,0
风疹,2006,吉林省,342,0,1.2592,0
风疹,2006,黑龙江省,414,0,1.0838,0
风疹,2006,上海市,185,0,1.0405,0
风疹,2006,江苏省,361,0,0.4829,0
风疹,2006,浙江省,992,0,2.0253,0
风疹,2006,安徽省,735,0,1.201,0
风疹,2006,福建省,928,0,2.6252,0
风疹,2006,江西省,933,0,2.1642,0
风疹,2006,山东省,3899,0,4.216,0
风疹,2006,河南省,1664,0,1.774,0
风疹,2006,湖北省,529,0,0.9264,0
风疹,2006,湖南省,866,0,1.369,0
风疹,2006,广东省,588,0,0.6395,0
风疹,2006,广西省,1312,0,2.8155,0
风疹,2006,海南省,297,0,3.587,0
风疹,2006,重庆市,2175,0,7.7734,0
风疹,2006,四川省,3500,0,4.2621,0
风疹,2006,贵州省,659,0,1.7668,0
风疹,2006,云南省,2652,0,5.9597,0
风疹,2006,西藏,148,0,5.3417,0
风疹,2006,陕西省,1838,0,4.9408,0
风疹,2006,甘肃省,2241,0,8.6392,0
风疹,2006,青海省,226,0,4.1621,0
风疹,2006,宁夏,461,0,7.7349,0
风疹,2006,新疆,786,0,3.9104,0
风疹,2006,建设兵团,87,0,3.3855,0
风疹,2007,全国,74746,0,5.6864,0
风疹,2007,北京市,1664,0,10.5249,0
风疹,2007,天津市,3901,0,36.2883,0
风疹,2007,河北省,2925,0,4.2404,0
风疹,2007,山西省,836,0,2.477,0
风疹,2007,内蒙古,1137,0,4.7434,0
风疹,2007,辽宁省,20870,0,48.8645,0
风疹,2007,吉林省,1101,0,4.0433,0
风疹,2007,黑龙江省,1439,0,3.7641,0
风疹,2007,上海市,474,0,2.6116,0
风疹,2007,江苏省,893,0,1.1828,0
风疹,2007,浙江省,3284,0,6.5944,0
风疹,2007,安徽省,2462,0,4.0295,0
风疹,2007,福建省,512,0,1.439,0
风疹,2007,江西省,1055,0,2.4314,0
风疹,2007,山东省,1002,0,1.0764,0
风疹,2007,河南省,1768,0,1.8825,0
风疹,2007,湖北省,1298,0,2.28,0
风疹,2007,湖南省,1148,0,1.8102,0
风疹,2007,广东省,795,0,0.8545,0
风疹,2007,广西省,2111,0,4.4734,0
风疹,2007,海南省,535,0,6.3995,0
风疹,2007,重庆市,5927,0,21.1076,0
风疹,2007,四川省,5271,0,6.4524,0
风疹,2007,贵州省,931,0,2.4779,0
风疹,2007,云南省,3747,0,8.3582,0
风疹,2007,西藏,268,0,9.5378,0
风疹,2007,陕西省,2157,0,5.7751,0
风疹,2007,甘肃省,1003,0,3.8488,0
风疹,2007,青海省,1268,0,23.1388,0
风疹,2007,宁夏,291,0,4.8179,0
风疹,2007,新疆,2673,0,13.039,0
风疹,2007,建设兵团,477,0,18.4924,0
风疹,2008,全国,120354,1,9.1088,0.0001
风疹,2008,北京市,1473,0,9.0201,0
风疹,2008,天津市,5573,0,49.9819,0
风疹,2008,河北省,6388,0,9.2006,0
风疹,2008,山西省,2442,0,7.1972,0
风疹,2008,内蒙古,1923,0,7.9958,0
风疹,2008,辽宁省,5630,0,13.0991,0
风疹,2008,吉林省,10008,0,36.6594,0
风疹,2008,黑龙江省,3294,0,8.614,0
风疹,2008,上海市,715,0,3.8482,0
风疹,2008,江苏省,2115,0,2.7738,0
风疹,2008,浙江省,19164,0,37.8735,0
风疹,2008,安徽省,3619,0,5.9153,0
风疹,2008,福建省,1630,0,4.5518,0
风疹,2008,江西省,1889,0,4.3246,0
风疹,2008,山东省,1275,0,1.3612,0
风疹,2008,河南省,2146,0,2.2927,0
风疹,2008,湖北省,6727,0,11.8038,0
风疹,2008,湖南省,2876,0,4.5256,0
风疹,2008,广东省,1172,0,1.2403,0
风疹,2008,广西省,3192,0,6.6946,0
风疹,2008,海南省,1320,0,15.6213,0
风疹,2008,重庆市,5338,0,18.956,0
风疹,2008,四川省,4244,0,5.2221,0
风疹,2008,贵州省,1962,0,5.2153,0
风疹,2008,云南省,9369,0,20.7554,0
风疹,2008,西藏,486,0,17.1124,0
风疹,2008,陕西省,1607,0,4.2876,0
风疹,2008,甘肃省,5360,0,20.4814,0
风疹,2008,青海省,326,0,5.9058,0
风疹,2008,宁夏,1072,0,17.5738,0
风疹,2008,新疆,6019,1,28.7303,0.0048
风疹,2008,建设兵团,342,0,13.2315,0
风疹,2009,全国,69860,0,5.2605,0
风疹,2009,北京市,551,0,3.2507,0
风疹,2009,天津市,882,0,7.5,0
风疹,2009,河北省,2174,0,3.1107,0
风疹,2009,山西省,1265,0,3.709,0
风疹,2009,内蒙古,1157,0,4.7934,0
风疹,2009,辽宁省,1775,0,4.1138,0
风疹,2009,吉林省,1482,0,5.4206,0
风疹,2009,黑龙江省,1350,0,3.5294,0
风疹,2009,上海市,461,0,2.4411,0
风疹,2009,江苏省,1597,0,2.0802,0
风疹,2009,浙江省,8203,0,16.0215,0
风疹,2009,安徽省,4349,0,7.0889,0
风疹,2009,福建省,3122,0,8.5944,0
风疹,2009,江西省,1925,0,4.375,0
风疹,2009,山东省,1300,0,1.3804,0
风疹,2009,河南省,2622,0,2.7808,0
风疹,2009,湖北省,3083,0,5.3983,0
风疹,2009,湖南省,6036,0,9.4537,0
风疹,2009,广东省,972,0,1.0184,0
风疹,2009,广西省,1012,0,2.1013,0
风疹,2009,海南省,39,0,0.4567,0
风疹,2009,重庆市,1127,0,3.9697,0
风疹,2009,四川省,2617,0,3.1982,0
风疹,2009,贵州省,2078,0,5.4847,0
风疹,2009,云南省,4054,0,8.9236,0
风疹,2009,西藏,1669,0,58.1545,0
风疹,2009,陕西省,1600,0,4.2531,0
风疹,2009,甘肃省,5702,0,21.6961,0
风疹,2009,青海省,142,0,2.5618,0
风疹,2009,宁夏,3225,0,53.2543,0
风疹,2009,新疆,2289,0,10.7425,0
风疹,2009,建设兵团,117,0,4.5471,0
风疹,2010,全国,43117,1,3.2304,0.0001
风疹,2010,北京市,1089,0,6.2051,0
风疹,2010,天津市,824,0,6.7092,0
风疹,2010,河北省,3425,1,4.8689,0.0014
风疹,2010,山西省,259,0,0.7557,0
风疹,2010,内蒙古,931,0,3.8438,0
风疹,2010,辽宁省,8483,0,19.6411,0
风疹,2010,吉林省,709,0,2.588,0
风疹,2010,黑龙江省,445,0,1.1631,0
风疹,2010,上海市,279,0,1.4524,0
风疹,2010,江苏省,952,0,1.2324,0
风疹,2010,浙江省,2819,0,5.4421,0
风疹,2010,安徽省,1788,0,2.9163,0
风疹,2010,福建省,1704,0,4.6981,0
风疹,2010,江西省,747,0,1.6854,0
风疹,2010,山东省,521,0,0.5501,0
风疹,2010,河南省,1439,0,1.5168,0
风疹,2010,湖北省,1538,0,2.6888,0
风疹,2010,湖南省,2143,0,3.3453,0
风疹,2010,广东省,1159,0,1.2025,0
风疹,2010,广西省,1009,0,2.0778,0
风疹,2010,海南省,28,0,0.324,0
风疹,2010,重庆市,610,0,2.1336,0
风疹,2010,四川省,2101,0,2.5669,0
风疹,2010,贵州省,538,0,1.4165,0
风疹,2010,云南省,944,0,2.0652,0
风疹,2010,西藏,1740,0,59.9956,0
风疹,2010,陕西省,1283,0,3.4014,0
风疹,2010,甘肃省,1388,0,5.2666,0
风疹,2010,青海省,713,0,12.7938,0
风疹,2010,宁夏,657,0,10.5086,0
风疹,2010,新疆,852,0,3.9469,0
风疹,2010,建设兵团,81,0,3.1479,0
风疹,2011,全国,65549,0,4.8884,0
风疹,2011,北京市,839,0,4.2779,0
风疹,2011,天津市,2025,0,15.6511,0
风疹,2011,河北省,2649,0,3.6866,0
风疹,2011,山西省,753,0,2.1085,0
风疹,2011,内蒙古,480,0,1.9428,0
风疹,2011,辽宁省,10830,0,24.7564,0
风疹,2011,吉林省,912,0,3.3209,0
风疹,2011,黑龙江省,345,0,0.9005,0
风疹,2011,上海市,398,0,1.729,0
风疹,2011,江苏省,1333,0,1.6946,0
风疹,2011,浙江省,4284,0,7.8711,0
风疹,2011,安徽省,3044,0,5.116,0
风疹,2011,福建省,2484,0,6.7327,0
风疹,2011,江西省,1139,0,2.5557,0
风疹,2011,山东省,383,0,0.3998,0
风疹,2011,河南省,1176,0,1.2506,0
风疹,2011,湖北省,1403,0,2.4512,0
风疹,2011,湖南省,2181,0,3.3205,0
风疹,2011,广东省,3928,0,3.7659,0
风疹,2011,广西省,4452,0,9.6727,0
风疹,2011,海南省,128,0,1.4761,0
风疹,2011,重庆市,3218,0,11.1557,0
风疹,2011,四川省,4489,0,5.5821,0
风疹,2011,贵州省,2610,0,7.5115,0
风疹,2011,云南省,1937,0,4.214,0
风疹,2011,西藏,113,0,3.7675,0
风疹,2011,陕西省,4614,0,12.3609,0
风疹,2011,甘肃省,773,0,3.0225,0
风疹,2011,青海省,974,0,17.3103,0
风疹,2011,宁夏,398,0,6.3161,0
风疹,2011,新疆,1257,0,5.7619,0
风疹,2011,建设兵团,109,0,4.236,0
风疹,2012,全国,40156,1,2.9804,0.0001
风疹,2012,北京市,541,0,2.6801,0
风疹,2012,天津市,630,0,4.6509,0
风疹,2012,河北省,653,0,0.9019,0
风疹,2012,山西省,1928,0,5.3656,0
风疹,2012,内蒙古,624,0,2.5144,0
风疹,2012,辽宁省,2649,0,6.0438,0
风疹,2012,吉林省,1542,0,5.6085,0
风疹,2012,黑龙江省,794,0,2.0709,0
风疹,2012,上海市,835,0,3.557,0
风疹,2012,江苏省,753,0,0.9533,0
风疹,2012,浙江省,2448,0,4.4811,0
风疹,2012,安徽省,1829,0,3.0647,0
风疹,2012,福建省,802,0,2.1559,0
风疹,2012,江西省,1233,0,2.7471,0
风疹,2012,山东省,210,0,0.2179,0
风疹,2012,河南省,567,0,0.604,0
风疹,2012,湖北省,996,0,1.7298,0
风疹,2012,湖南省,2795,0,4.2377,0
风疹,2012,广东省,2256,1,2.1475,0.001
风疹,2012,广西省,1118,0,2.4069,0
风疹,2012,海南省,360,0,4.1031,0
风疹,2012,重庆市,2794,0,9.5718,0
风疹,2012,四川省,1738,0,2.159,0
风疹,2012,贵州省,1335,0,3.8484,0
风疹,2012,云南省,4602,0,9.9374,0
风疹,2012,西藏,24,0,0.7913,0
风疹,2012,陕西省,1113,0,2.9739,0
风疹,2012,甘肃省,77,0,0.3003,0
风疹,2012,青海省,420,0,7.3921,0
风疹,2012,宁夏,825,0,12.9017,0
风疹,2012,新疆,1665,0,7.5384,0
风疹,2012,建设兵团,158,0,6.045,0
风疹,2013,全国,17580,0,1.2983,0
风疹,2013,北京市,187,0,0.9037,0
风疹,2013,天津市,799,0,5.654,0
风疹,2013,河北省,611,0,0.8384,0
风疹,2013,山西省,960,0,2.6587,0
风疹,2013,内蒙古,253,0,1.0161,0
风疹,2013,辽宁省,506,0,1.1529,0
风疹,2013,吉林省,505,0,1.8361,0
风疹,2013,黑龙江省,142,0,0.3704,0
风疹,2013,上海市,65,0,0.2731,0
风疹,2013,江苏省,212,0,0.2677,0
风疹,2013,浙江省,640,0,1.1685,0
风疹,2013,安徽省,856,0,1.4295,0
风疹,2013,福建省,488,0,1.302,0
风疹,2013,江西省,768,0,1.7052,0
风疹,2013,山东省,308,0,0.318,0
风疹,2013,河南省,352,0,0.3742,0
风疹,2013,湖北省,191,0,0.3305,0
风疹,2013,湖南省,1866,0,2.8107,0
风疹,2013,广东省,1230,0,1.161,0
风疹,2013,广西省,789,0,1.6852,0
风疹,2013,海南省,93,0,1.049,0
风疹,2013,重庆市,611,0,2.0747,0
风疹,2013,四川省,718,0,0.889,0
风疹,2013,贵州省,388,0,1.1137,0
风疹,2013,云南省,2611,0,5.6042,0
风疹,2013,西藏,17,0,0.5519,0
风疹,2013,陕西省,593,0,1.58,0
风疹,2013,甘肃省,109,0,0.4229,0
风疹,2013,青海省,164,0,2.8613,0
风疹,2013,宁夏,155,0,2.395,0
风疹,2013,新疆,393,0,1.7601,0
风疹,2013,建设兵团,36,0,1.3592,0
风疹,2014,全国,11793,0,0.8702,0
风疹,2014,北京市,246,0,1.1632,0
风疹,2014,天津市,314,0,2.1328,0
风疹,2014,河北省,727,0,0.9915,0
风疹,2014,山西省,469,0,1.2921,0
风疹,2014,内蒙古,186,0,0.7447,0
风疹,2014,辽宁省,782,0,1.7813,0
风疹,2014,吉林省,238,0,0.8651,0
风疹,2014,黑龙江省,62,0,0.1617,0
风疹,2014,上海市,241,0,0.9979,0
风疹,2014,江苏省,116,0,0.1461,0
风疹,2014,浙江省,324,0,0.5893,0
风疹,2014,安徽省,271,0,0.4494,0
风疹,2014,福建省,138,0,0.3657,0
风疹,2014,江西省,431,0,0.9531,0
风疹,2014,山东省,410,0,0.4212,0
风疹,2014,河南省,235,0,0.2496,0
风疹,2014,湖北省,56,0,0.0966,0
风疹,2014,湖南省,799,0,1.1942,0
风疹,2014,广东省,1495,0,1.4045,0
风疹,2014,广西省,270,0,0.5722,0
风疹,2014,海南省,82,0,0.9159,0
风疹,2014,重庆市,462,0,1.5556,0
风疹,2014,四川省,314,0,0.3873,0
风疹,2014,贵州省,117,0,0.3341,0
风疹,2014,云南省,2094,0,4.4681,0
风疹,2014,西藏,5,0,0.1602,0
风疹,2014,陕西省,177,0,0.4702,0
风疹,2014,甘肃省,146,0,0.5654,0
风疹,2014,青海省,116,0,2.0076,0
风疹,2014,宁夏,111,0,1.6968,0
风疹,2014,新疆,359,0,1.5855,0
风疹,2014,建设兵团,26,0,0.9625,0
风疹,2015,全国,8133,1,0.5969,0.0001
风疹,2015,北京市,245,0,1.1387,0
风疹,2015,天津市,182,0,1.1999,0
风疹,2015,河北省,199,1,0.2695,0.0014
风疹,2015,山西省,50,0,0.1371,0
风疹,2015,内蒙古,96,0,0.3833,0
风疹,2015,辽宁省,273,0,0.6217,0
风疹,2015,吉林省,33,0,0.1199,0
风疹,2015,黑龙江省,105,0,0.2739,0
风疹,2015,上海市,325,0,1.3398,0
风疹,2015,江苏省,515,0,0.647,0
风疹,2015,浙江省,278,0,0.5047,0
风疹,2015,安徽省,835,0,1.3727,0
风疹,2015,福建省,66,0,0.1734,0
风疹,2015,江西省,93,0,0.2047,0
风疹,2015,山东省,165,0,0.1685,0
风疹,2015,河南省,141,0,0.1494,0
风疹,2015,湖北省,90,0,0.1547,0
风疹,2015,湖南省,325,0,0.4824,0
风疹,2015,广东省,389,0,0.3627,0
风疹,2015,广西省,151,0,0.3176,0
风疹,2015,海南省,26,0,0.2878,0
风疹,2015,重庆市,326,0,1.0898,0
风疹,2015,四川省,304,0,0.3735,0
风疹,2015,贵州省,123,0,0.3506,0
风疹,2015,云南省,1146,0,2.4311,0
风疹,2015,西藏,12,0,0.3779,0
风疹,2015,陕西省,921,0,2.4397,0
风疹,2015,甘肃省,201,0,0.7758,0
风疹,2015,青海省,77,0,1.3198,0
风疹,2015,宁夏,250,0,3.7791,0
风疹,2015,新疆,191,0,0.831,0
风疹,2015,建设兵团,7,0,0.2561,0
风疹,2016,全国,4535,0,0.3329,0
风疹,2016,北京市,115,0,0.5345,0
风疹,2016,天津市,68,0,0.4483,0
风疹,2016,河北省,122,0,0.1652,0
风疹,2016,山西省,67,0,0.1837,0
风疹,2016,内蒙古,65,0,0.2595,0
风疹,2016,辽宁省,425,0,0.9679,0
风疹,2016,吉林省,25,0,0.0908,0
风疹,2016,黑龙江省,47,0,0.1226,0
风疹,2016,上海市,52,0,0.2144,0
风疹,2016,江苏省,173,0,0.2173,0
风疹,2016,浙江省,109,0,0.1979,0
风疹,2016,安徽省,281,0,0.462,0
风疹,2016,福建省,131,0,0.3442,0
风疹,2016,江西省,56,0,0.1233,0
风疹,2016,山东省,113,0,0.1154,0
风疹,2016,河南省,290,0,0.3073,0
风疹,2016,湖北省,273,0,0.4694,0
风疹,2016,湖南省,130,0,0.193,0
风疹,2016,广东省,303,0,0.2825,0
风疹,2016,广西省,34,0,0.0715,0
风疹,2016,海南省,56,0,0.6198,0
风疹,2016,重庆市,152,0,0.5081,0
风疹,2016,四川省,178,0,0.2187,0
风疹,2016,贵州省,52,0,0.1482,0
风疹,2016,云南省,146,0,0.3097,0
风疹,2016,西藏,16,0,0.5039,0
风疹,2016,陕西省,637,0,1.6874,0
风疹,2016,甘肃省,111,0,0.4284,0
风疹,2016,青海省,20,0,0.3428,0
风疹,2016,宁夏,9,0,0.136,0
风疹,2016,新疆,279,0,1.2139,0
风疹,2016,建设兵团,15,0,0.5489,"N
4874"""
麻疹,2017,全国,5941,5,0.4306,0.0004
风疹,2017,全国,1605,0,0.1163,0
腮腺炎,2017,全国,252740,0,18.3166,0
肺结核,2017,全国,835193,2823,60.5283,0.2046
甲肝,2017,全国,18875,4,1.3679,0.0003
狂犬病,2017,全国,516,502,0.0374,0.0364
戊肝,2017,全国,29014,21,2.1027,0.0015
乙脑,2017,全国,1147,79,0.0831,0.0057
乙肝,2017,全国,1001952,425,72.6137,0.0308
丙肝,2017,全国,214023,120,15.5107,0.0087
流脑,2004,全国,2698,165,0.2076,0.0127
流脑,2004,北京市,217,13,1.4648,0.0878
流脑,2004,天津市,35,0,0.3766,0
流脑,2004,河北省,210,10,0.3089,0.0147
流脑,2004,山西省,66,3,0.1991,0.0091
流脑,2004,内蒙古,28,5,0.1174,0.021
流脑,2004,辽宁省,122,15,0.2931,0.036
流脑,2004,吉林省,41,5,0.1538,0.0188
流脑,2004,黑龙江省,80,10,0.2133,0.0267
流脑,2004,上海市,41,2,0.3064,0.0149
流脑,2004,江苏省,134,7,0.177,0.0092
流脑,2004,浙江省,90,10,0.1915,0.0213
流脑,2004,安徽省,216,12,0.3352,0.0186
流脑,2004,福建省,13,0,0.0362,0
流脑,2004,江西省,49,4,0.1144,0.0093
流脑,2004,山东省,145,6,0.1581,0.0065
流脑,2004,河南省,189,4,0.195,0.0041
流脑,2004,湖北省,54,8,0.0899,0.0133
流脑,2004,湖南省,38,0,0.0569,0
流脑,2004,广东省,27,1,0.0339,0.0013
流脑,2004,广西,8,3,0.0165,0.0062
流脑,2004,重庆市,84,3,0.2684,0.0096
流脑,2004,四川省,208,8,0.2387,0.0092
流脑,2004,贵州省,218,16,0.5702,0.0419
流脑,2004,云南省,50,5,0.1148,0.0115
流脑,2004,西藏,19,2,0.7275,0.0766
流脑,2004,陕西省,79,4,0.216,0.0109
流脑,2004,甘肃省,82,3,0.3137,0.0115
流脑,2004,青海省,59,2,1.0935,0.0371
流脑,2004,宁夏,39,1,0.6679,0.0171
流脑,2004,新疆,57,3,0.3064,0.0161
流脑,2005,全国,2318,206,0.1783,0.0158
流脑,2005,北京市,81,4,0.5272,0.026
流脑,2005,天津市,29,2,0.2784,0.0192
流脑,2005,河北省,136,10,0.1997,0.0147
流脑,2005,山西省,60,3,0.1799,0.009
流脑,2005,内蒙古,20,1,0.0842,0.0042
流脑,2005,辽宁省,106,13,0.2514,0.0308
流脑,2005,吉林省,59,4,0.2178,0.0148
流脑,2005,黑龙江省,69,10,0.1811,0.0262
流脑,2005,上海市,36,5,0.2027,0.0281
流脑,2005,江苏省,87,7,0.1166,0.0094
流脑,2005,浙江省,129,20,0.2647,0.041
流脑,2005,安徽省,260,19,0.4275,0.0312
流脑,2005,福建省,9,0,0.0256,0
流脑,2005,江西省,55,2,0.1286,0.0047
流脑,2005,山东省,96,13,0.1044,0.0141
流脑,2005,河南省,121,8,0.1297,0.0086
流脑,2005,湖北省,46,5,0.0808,0.0088
流脑,2005,湖南省,14,0,0.0222,0
流脑,2005,广东省,103,5,0.1128,0.0055
流脑,2005,广西,11,4,0.0238,0.0087
流脑,2005,重庆市,82,8,0.2939,0.0287
流脑,2005,四川省,126,15,0.1539,0.0183
流脑,2005,贵州省,213,17,0.5753,0.0459
流脑,2005,云南省,49,7,0.111,0.0159
流脑,2005,西藏,7,2,0.2554,0.073
流脑,2005,陕西省,53,3,0.143,0.0081
流脑,2005,甘肃省,74,8,0.287,0.031
流脑,2005,青海省,43,1,0.7994,0.0186
流脑,2005,宁夏,29,1,0.4919,0.017
流脑,2005,新疆,115,9,0.5786,0.0453
流脑,2006,全国,1669,156,0.1276,0.0119
流脑,2006,北京市,59,6,0.3836,0.039
流脑,2006,天津市,22,2,0.2109,0.0192
流脑,2006,河北省,102,10,0.1489,0.0146
流脑,2006,山西省,51,6,0.152,0.0179
流脑,2006,内蒙古,21,5,0.088,0.021
流脑,2006,辽宁省,59,6,0.1398,0.0142
流脑,2006,吉林省,37,3,0.1362,0.011
流脑,2006,黑龙江省,34,3,0.089,0.0079
流脑,2006,上海市,24,2,0.135,0.0112
流脑,2006,江苏省,64,8,0.0856,0.0107
流脑,2006,浙江省,76,10,0.1552,0.0204
流脑,2006,安徽省,261,19,0.4265,0.031
流脑,2006,福建省,10,2,0.0283,0.0057
流脑,2006,江西省,45,1,0.1044,0.0023
流脑,2006,山东省,49,5,0.053,0.0054
流脑,2006,河南省,71,7,0.0757,0.0075
流脑,2006,湖北省,18,4,0.0315,0.007
流脑,2006,湖南省,15,5,0.0237,0.0079
流脑,2006,广东省,19,2,0.0207,0.0022
流脑,2006,广西,5,1,0.0107,0.0021
流脑,2006,重庆市,46,5,0.1644,0.0179
流脑,2006,四川省,117,8,0.1425,0.0097
流脑,2006,贵州省,188,14,0.504,0.0375
流脑,2006,云南省,49,2,0.1101,0.0045
流脑,2006,西藏,5,2,0.1805,0.0722
流脑,2006,陕西省,20,5,0.0538,0.0134
流脑,2006,甘肃省,60,1,0.2313,0.0039
流脑,2006,青海省,13,1,0.2394,0.0184
流脑,2006,宁夏,16,2,0.2685,0.0336
流脑,2006,新疆,113,9,0.5622,0.0448
流脑,2006,建设兵团,1,0,0.0389,0
流脑,2007,全国,1669,156,0.1276,0.0119
流脑,2007,北京市,59,6,0.3836,0.039
流脑,2007,天津市,22,2,0.2109,0.0192
